original_filename,source_folder,relative_path,id3_title,id3_artist,id3_album,resolved_title,resolved_artist,resolved_album,title_source,artist_source,album_source,title_confidence,artist_confidence,metadata_status,duration_seconds,bitrate,sample_rate,file_hash,file_size,has_cover,normalized_title,normalized_artist,duplicate_status,duplicate_group,duplicate_confidence,review_reason
Ninguém É Mais Que Ninguém - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Ninguém É Mais Que Ninguém - Baitaca.mp3,Ninguém É Mais Que Ninguém,Baitaca,,Ninguém É Mais Que Ninguém,Baitaca,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,175,192000,44100,f754d7534783774b06ae15a42651e0dc9054979879fdc6f04a0d9cbfd8b9150d,4247735,true,ninguem e mais que ninguem,baitaca,UNIQUE,,0,
O Sertanejo É Assim - Ao Vivo - Lucas Reis & Thácio.mp3,02 - Baitaca,02 - Baitaca/O Sertanejo É Assim - Ao Vivo - Lucas Reis & Thácio.mp3,O Sertanejo É Assim - Ao Vivo,Lucas Reis & Thácio,O Sertanejo É Assim (Ao Vivo),O Sertanejo É Assim - Ao Vivo,Lucas Reis & Thácio,O Sertanejo É Assim (Ao Vivo),ID3,ID3,ID3,HIGH,HIGH,GOOD,187,192000,44100,2907fec45e9cb778883205e4120a202e5744a209e46213936fa5ef72b4882548,4534748,true,o sertanejo e assim ao vivo,lucas reis e thacio,UNIQUE,,0,
O Valor Que Uma Mãe Tem - Baitaca.mp3,02 - Baitaca,02 - Baitaca/O Valor Que Uma Mãe Tem - Baitaca.mp3,O Valor Que uma Mãe Tem,Baitaca,História do Tico Louco,O Valor Que uma Mãe Tem,Baitaca,História do Tico Louco,ID3,ID3,ID3,HIGH,HIGH,GOOD,281,192000,44100,4258460ae87f0dd2da3532e735f360a37878ae1891eb95313a77387ec8591740,6795921,true,o valor que uma mae tem,baitaca,UNIQUE,,0,
Os Costumes da Estância - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Os Costumes da Estância - Baitaca.mp3,Os Costumes da Estância,Baitaca,,Os Costumes da Estância,Baitaca,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,173,192000,44100,a64eba311eb9259fba8d4c300dc75c3bb94d0113bad68bd12574697ab67509d9,4201917,true,os costumes da estancia,baitaca,UNIQUE,,0,
Palanqueando o Passado - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Palanqueando o Passado - Baitaca.mp3,Palanqueando o Passado,Baitaca,,Palanqueando o Passado,Baitaca,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,192,192000,44100,c2c9b307f15b0fa44a49e96452f0db22150166a0ca27d7e8411b0b468c7408c0,4651252,true,palanqueando o passado,baitaca,UNIQUE,,0,
Peão Sem Sorte - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Peão Sem Sorte - Baitaca.mp3,Peão Sem Sorte,Baitaca,,Peão Sem Sorte,Baitaca,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,188,192000,44100,ab175f96db53305e7d18b94aa96f3bef06e7850aa8f2f4498d5f86134b7c2212,4569297,true,peao sem sorte,baitaca,UNIQUE,,0,
Pedido de um Pai Pra Filho - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Pedido de um Pai Pra Filho - Baitaca.mp3,Pedido de um Pai Pra Filho,Baitaca,,Pedido de um Pai Pra Filho,Baitaca,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,214,192000,44100,8a9be8f898d6098e136c0a8f8fce4a257810f6d94c0e8c783badbc26f2263db7,5179581,true,pedido de um pai pra filho,baitaca,UNIQUE,,0,
Pinto Papudo - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Pinto Papudo - Baitaca.mp3,Pinto Papudo,Baitaca,,Pinto Papudo,Baitaca,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,175,192000,44100,898fdf4f2c946a2e9dfd771546751b80461ad010b81a63fe04fd51d35edc9214,4246992,true,pinto papudo,baitaca,UNIQUE,,0,
Prevendo o Futuro - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Prevendo o Futuro - Baitaca.mp3,Prevendo o Futuro,Baitaca,,Prevendo o Futuro,Baitaca,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,208,192000,44100,09dc672fe6b6ba04509cf100b3984a3f3481e832cd54df96fbb3f5e4de09ff35,5045982,true,prevendo o futuro,baitaca,UNIQUE,,0,
Puxão de Orelha - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Puxão de Orelha - Baitaca.mp3,Puxão de Orelha,Baitaca,Galponeiro e Aporreado,Puxão de Orelha,Baitaca,Galponeiro e Aporreado,ID3,ID3,ID3,HIGH,HIGH,GOOD,226,192000,44100,0d241bd51d066a139c16e4bf1f512b106f5fa320bbf88e970156e63657f60d7e,5469899,true,puxao de orelha,baitaca,UNIQUE,,0,
Quando Canta um Missioneiro - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Quando Canta um Missioneiro - Baitaca.mp3,Quando Canta um Missioneiro,Baitaca,"Da Doma pro Rodeio, Vol. 12",Quando Canta um Missioneiro,Baitaca,"Da Doma pro Rodeio, Vol. 12",ID3,ID3,ID3,HIGH,HIGH,GOOD,203,192000,44100,254111c4bb6748ccdf8a3289323b9943b4ec608d375a97256953c2ddc008aab0,4914173,true,quando canta um missioneiro,baitaca,UNIQUE,,0,
Quando Chego Num Rodeio - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Quando Chego Num Rodeio - Baitaca.mp3,Quando Chego Num Rodeio,Baitaca,"Gaúcho de Raiz, Vol. 19",Quando Chego Num Rodeio,Baitaca,"Gaúcho de Raiz, Vol. 19",ID3,ID3,ID3,HIGH,HIGH,GOOD,239,192000,44100,bbb6579d4436151edb2420d52bc3a698fbcc977d6ecaa23a52136725613f5795,5806387,true,quando chego num rodeio,baitaca,UNIQUE,,0,
Querência Amada - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Querência Amada - Baitaca.mp3,Querência Amada,Baitaca,"Gaúcho de Raiz, Vol. 19",Querência Amada,Baitaca,"Gaúcho de Raiz, Vol. 19",ID3,ID3,ID3,HIGH,HIGH,GOOD,236,192000,44100,e036d52c1979d82e2ddb801148ce65f305aa90f0997f5c1a7627b906e7034076,5722277,true,querencia amada,baitaca,UNIQUE,,0,
Recanto Hospitaleiro - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Recanto Hospitaleiro - Baitaca.mp3,Recanto Hospitaleiro,Baitaca,,Recanto Hospitaleiro,Baitaca,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,213,192000,44100,523f237eecb28dbc94a8eb362d1214dfa445aac6dcc2e005c41d6e1e9272c5ce,5165185,true,recanto hospitaleiro,baitaca,UNIQUE,,0,
Reformando a Mulher Véia - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Reformando a Mulher Véia - Baitaca.mp3,Reformando a Mulher Véia,Baitaca,,Reformando a Mulher Véia,Baitaca,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,279,192000,44100,5e21a6f72ff4a7d3283a1d5c01721ee82f42e2e40552effe5e2dc4e93b7f5df9,6746973,true,reformando a mulher veia,baitaca,UNIQUE,,0,
Retoço de Xucro - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Retoço de Xucro - Baitaca.mp3,Retoço de Xucro,Baitaca,Meu Rio Grande É Desse Jeito,Retoço de Xucro,Baitaca,Meu Rio Grande É Desse Jeito,ID3,ID3,ID3,HIGH,HIGH,GOOD,240,192000,44100,461a31cdce4231c5d1ab4a6a5c7801f68cecfb944325819c943678126938e80a,5783305,true,retoco de xucro,baitaca,UNIQUE,,0,
Rodeio de Vacaria - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Rodeio de Vacaria - Baitaca.mp3,Rodeio de Vacaria,Baitaca,,Rodeio de Vacaria,Baitaca,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,152,192000,44100,70f9c9467a8b7c893d829462b60297ea9bacb5ba2ec1289855b0219ade2504a6,3694762,true,rodeio de vacaria,baitaca,UNIQUE,,0,
Sinto Orgulho do que Sou - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Sinto Orgulho do que Sou - Baitaca.mp3,Sinto Orgulho do que Sou,Baitaca,Baitaca Canta Francisco Vargas,Sinto Orgulho do que Sou,Baitaca,Baitaca Canta Francisco Vargas,ID3,ID3,ID3,HIGH,HIGH,GOOD,179,192000,44100,2e20c0c316646ce14c0c6d7a066ca0e831e587f0b5966decb7e426d80e191702,4337640,true,sinto orgulho do que sou,baitaca,UNIQUE,,0,
Soltito Ao Vento - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Soltito Ao Vento - Baitaca.mp3,Soltito ao Vento,Baitaca,História do Tico Louco,Soltito ao Vento,Baitaca,História do Tico Louco,ID3,ID3,ID3,HIGH,HIGH,GOOD,145,192000,44100,bbc39d9dbe925f478062e18a1ff8d87d17fa134a91d5bf865db1f8d381033677,3533189,true,soltito ao vento,baitaca,UNIQUE,,0,
Surungo Costeiro - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Surungo Costeiro - Baitaca.mp3,Surungo Costeiro,Baitaca,,Surungo Costeiro,Baitaca,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,237,192000,44100,dc7df646968c7d47b00a3b555828bd3a666d9026b0f05fa1f010fdecc20f9408,5732880,true,surungo costeiro,baitaca,UNIQUE,,0,
Surungo de Grota - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Surungo de Grota - Baitaca.mp3,Surungo de Grota,Baitaca,,Surungo de Grota,Baitaca,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,214,192000,44100,ea5bb4e6c69643eb3aa14eb81d7de26a842832abb0e6a8e758876bc273cd2fbc,5186467,true,surungo de grota,baitaca,UNIQUE,,0,
Tenho Orgulho em Ser Campeiro - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Tenho Orgulho em Ser Campeiro - Baitaca.mp3,Tenho Orgulho em Ser Campeiro,Baitaca,,Tenho Orgulho em Ser Campeiro,Baitaca,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,304,192000,44100,e1cfb911090c03a325c23b8ace68953a06ed104a0fa7b3e77e532d6e80eeed5c,7360115,true,tenho orgulho em ser campeiro,baitaca,UNIQUE,,0,
Vaneira Véia - Baitaca.mp3,02 - Baitaca,02 - Baitaca/Vaneira Véia - Baitaca.mp3,Vaneira Véia,Baitaca,,Vaneira Véia,Baitaca,,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,207,192000,44100,c45c67d90af9cff075a8fe7e6a5c477c039beaf65f9b4f559c5406bbf89c17f7,5024885,true,vaneira veia,baitaca,UNIQUE,,0,
"Ainda Ontem Chorei de Saudade - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Ainda Ontem Chorei de Saudade - Ao Vivo - Leonardo, Eduardo Costa.mp3",Ainda Ontem Chorei de Saudade - Ao Vivo,"Leonardo, Eduardo Costa",,Ainda Ontem Chorei de Saudade - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,197,192000,44100,337698e4c06f2cdf46f4f12630807dee48c5f5852c151e98c04913af0ac6c565,4790521,true,ainda ontem chorei de saudade ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Apaixonado - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Apaixonado - Ao Vivo - Leonardo, Eduardo Costa.mp3",Apaixonado - Ao Vivo,"Leonardo, Eduardo Costa",,Apaixonado - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,152,192000,44100,b5840b304a1581f94e08abcd32d6ab79e58f957e9e164985aede92c44e2e2ae7,3716322,true,apaixonado ao vivo,leonardo eduardo costa,UNIQUE,,0,
"As Paredes Azuis - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/As Paredes Azuis - Ao Vivo - Leonardo, Eduardo Costa.mp3",As Paredes Azuis - Ao Vivo,"Leonardo, Eduardo Costa",,As Paredes Azuis - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,204,192000,44100,92505617158ac6fb6dda8a5c2f55028ab4f275076c8b085a540ae3c17d0919a0,4973744,true,as paredes azuis ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Blusa Vermelha - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Blusa Vermelha - Ao Vivo - Leonardo, Eduardo Costa.mp3",Blusa Vermelha - Ao Vivo,"Leonardo, Eduardo Costa",,Blusa Vermelha - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,195,192000,44100,4b5bcb19468416142f8520542d99a058ab0dd87b272c8c477b658200dd3d158b,4757860,true,blusa vermelha ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Borbulhas de Amor (Tenho um Coração) - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Borbulhas de Amor (Tenho um Coração) - Ao Vivo - Leonardo, Eduardo Costa.mp3",Borbulhas de Amor (Tenho um Coração) - Ao Vivo,"Leonardo, Eduardo Costa",,Borbulhas de Amor (Tenho um Coração) - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,213,192000,44100,2448f0e6c894394db2bcf81639431da9e76c6768c6ed80f2ff34a37eeed37610,5188413,true,borbulhas de amor tenho um coracao ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Como Eu Chorei - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Como Eu Chorei - Ao Vivo - Leonardo, Eduardo Costa.mp3",Como Eu Chorei - Ao Vivo,"Leonardo, Eduardo Costa",,Como Eu Chorei - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,233,192000,44100,b3c0c615067e486197e2e606810829b3db76cd92958369adfe0aaffed7dc903a,5649632,true,como eu chorei ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Crises de Amor - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Crises de Amor - Ao Vivo - Leonardo, Eduardo Costa.mp3",Crises de Amor - Ao Vivo,"Leonardo, Eduardo Costa",,Crises de Amor - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,225,192000,44100,552b19484d7574eaf3c07395bda2545c9c50305a84e80aa82da3ecf52fbb0536,5456572,true,crises de amor ao vivo,leonardo eduardo costa,UNIQUE,,0,
"De Igual Pra Igual - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/De Igual Pra Igual - Ao Vivo - Leonardo, Eduardo Costa.mp3",De Igual Pra Igual - Ao Vivo,"Leonardo, Eduardo Costa",,De Igual Pra Igual - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,223,192000,44100,eaf860eb40af0a75c46249869bfafbfa30b8bf30fe9c4da6fcf498a11b73988a,5409282,true,de igual pra igual ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Decida - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Decida - Ao Vivo - Leonardo, Eduardo Costa.mp3",Decida - Ao Vivo,"Leonardo, Eduardo Costa",,Decida - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,227,192000,44100,8040eff4fcc2055f4f2835f6e08b6a4998279aea38005d94fb97a79c44df4b30,5516802,true,decida ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Laço Aberto - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Laço Aberto - Ao Vivo - Leonardo, Eduardo Costa.mp3",Laço Aberto - Ao Vivo,"Leonardo, Eduardo Costa",,Laço Aberto - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,189,192000,44100,e684e1b53e7f1977f523ef147fedad8778628305b3c0ae9bc9fd1fefd439a868,4586132,true,laco aberto ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Liguei Pra Dizer Que Te Amo - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Liguei Pra Dizer Que Te Amo - Ao Vivo - Leonardo, Eduardo Costa.mp3",Liguei Pra Dizer Que Te Amo - Ao Vivo,"Leonardo, Eduardo Costa",,Liguei Pra Dizer Que Te Amo - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,190,192000,44100,b6c6261ca009247b06c1548b5dd0459ac895253a8195a28dd3e5119a63734337,4628607,true,liguei pra dizer que te amo ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Mal Acostumada (feat. Ivete Sangalo) - Ao Vivo - Leonardo, Eduardo Costa, Ivete Sangalo.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Mal Acostumada (feat. Ivete Sangalo) - Ao Vivo - Leonardo, Eduardo Costa, Ivete Sangalo.mp3",Mal Acostumada (feat. Ivete Sangalo) - Ao Vivo,"Leonardo, Eduardo Costa, Ivete Sangalo",,Mal Acostumada (feat. Ivete Sangalo) - Ao Vivo,"Leonardo, Eduardo Costa, Ivete Sangalo",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,232,192000,44100,e428c8aa7583dc42ffbb79fb6976ff83f0b69721b6a8f7b3508b7f7144562787,5638640,true,mal acostumada feat ivete sangalo ao vivo,leonardo eduardo costa ivete sangalo,UNIQUE,,0,
"Me Mata de uma Vez - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Me Mata de uma Vez - Ao Vivo - Leonardo, Eduardo Costa.mp3",Me Mata de uma Vez - Ao Vivo,"Leonardo, Eduardo Costa",,Me Mata de uma Vez - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,175,192000,44100,e52a654402a386ce4bd284047533a19854961a7a92ecb35cff0e7a405ce0924c,4270479,true,me mata de uma vez ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Na Hora do Adeus - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Na Hora do Adeus - Ao Vivo - Leonardo, Eduardo Costa.mp3",Na Hora do Adeus - Ao Vivo,"Leonardo, Eduardo Costa",,Na Hora do Adeus - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,233,192000,44100,69f63492978af127a4fa890998e6c9434326038c5cac9c3648a8d29b313f33bc,5661559,true,na hora do adeus ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Não Quero Piedade - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Não Quero Piedade - Ao Vivo - Leonardo, Eduardo Costa.mp3",Não Quero Piedade - Ao Vivo,"Leonardo, Eduardo Costa",,Não Quero Piedade - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,200,192000,44100,38a41f11be6a6580a2d08a2dc0bfa820e06a0fd7674112d4646c8040db2a48e3,4860390,true,nao quero piedade ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Paixão de um Homem Dama de Vermelho - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Paixão de um Homem Dama de Vermelho - Ao Vivo - Leonardo, Eduardo Costa.mp3",Paixão de um Homem / Dama de Vermelho - Ao Vivo,"Leonardo, Eduardo Costa",,Paixão de um Homem / Dama de Vermelho - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,194,192000,44100,c39b00162f1e25da5a49136fb1634b2bd7137bbb2c5d01065073694a797ac52b,4721505,true,paixao de um homem dama de vermelho ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Passe Livre - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Passe Livre - Ao Vivo - Leonardo, Eduardo Costa.mp3",Passe Livre - Ao Vivo,"Leonardo, Eduardo Costa",,Passe Livre - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,145,192000,44100,91c48f895fbc27fbafb72f92fdbc757ebd160ed897155a42ad4e50f20d65d116,3542488,true,passe livre ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Pedaço de Minha Vida - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Pedaço de Minha Vida - Ao Vivo - Leonardo, Eduardo Costa.mp3",Pedaço de Minha Vida - Ao Vivo,"Leonardo, Eduardo Costa",,Pedaço de Minha Vida - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,173,192000,44100,a1645092e5998315b7b95baa443d3dfd3422022e5858daf4f50c3f4e21290e5a,4219022,true,pedaco de minha vida ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Princesa - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Princesa - Ao Vivo - Leonardo, Eduardo Costa.mp3",Princesa - Ao Vivo,"Leonardo, Eduardo Costa",,Princesa - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,227,192000,44100,753f4ff1508bc94b1f4374583848b64d165ea721be8a7321dce9f3f2749618fc,5505905,true,princesa ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Quem Será Seu Outro Amor - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Quem Será Seu Outro Amor - Ao Vivo - Leonardo, Eduardo Costa.mp3",Quem Será Seu Outro Amor? - Ao Vivo,"Leonardo, Eduardo Costa",,Quem Será Seu Outro Amor? - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,227,192000,44100,99a9d2f7125ada4a6f8af5a3fa6c0076be56dd2e0aa0be0fc742c78246100b56,5518492,true,quem sera seu outro amor ao vivo,leonardo eduardo costa,UNIQUE,,0,
"São Tantas Coisas - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/São Tantas Coisas - Ao Vivo - Leonardo, Eduardo Costa.mp3",São Tantas Coisas - Ao Vivo,"Leonardo, Eduardo Costa",,São Tantas Coisas - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,176,192000,44100,f87b5afb9bbf0a86df4bd8d514e53d6197ab133a16d6ca6965021b547a239e58,4293070,true,sao tantas coisas ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Seu Amor Ainda é Tudo - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Seu Amor Ainda é Tudo - Ao Vivo - Leonardo, Eduardo Costa.mp3",Seu Amor Ainda é Tudo - Ao Vivo,"Leonardo, Eduardo Costa",,Seu Amor Ainda é Tudo - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,247,192000,44100,db1c776e655b05690e4b3f6129976ebbc313a012cd7524b0b5ae1b401061a28e,5989784,true,seu amor ainda e tudo ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Sonhei Com Você - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Sonhei Com Você - Ao Vivo - Leonardo, Eduardo Costa.mp3",Sonhei Com Você - Ao Vivo,"Leonardo, Eduardo Costa",,Sonhei Com Você - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,238,192000,44100,1d0a39408b3f42e657c0f9065498958737ba0bfb08c378273ec912bc01bf6cbe,5787698,true,sonhei com voce ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Tranque a Porta e Me Beija - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Tranque a Porta e Me Beija - Ao Vivo - Leonardo, Eduardo Costa.mp3",Tranque a Porta e Me Beija - Ao Vivo,"Leonardo, Eduardo Costa",,Tranque a Porta e Me Beija - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,178,192000,44100,9d14c8a4c0cb134db3c4d9f361389befdc86ddd3f90e93b2d1f461c2379eb6c1,4342665,true,tranque a porta e me beija ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Último Adeus - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Último Adeus - Ao Vivo - Leonardo, Eduardo Costa.mp3",Último Adeus - Ao Vivo,"Leonardo, Eduardo Costa",,Último Adeus - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,227,192000,44100,9f395df54929dbeae39668d63c75321f4b47d3ac783782d15bfdf64815da07f9,5525996,true,ultimo adeus ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Um Degrau na Escada - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Um Degrau na Escada - Ao Vivo - Leonardo, Eduardo Costa.mp3",Um Degrau na Escada - Ao Vivo,"Leonardo, Eduardo Costa",,Um Degrau na Escada - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,214,192000,44100,1597e0bc1837e5d329a7cfe7a29d154228a079017cbe73594b31f20066b29bac,5202812,true,um degrau na escada ao vivo,leonardo eduardo costa,UNIQUE,,0,
"Uma Vez por Mês - Ao Vivo - Leonardo, Eduardo Costa.mp3",03 - Eduardo Costa e Leonardo,"03 - Eduardo Costa e Leonardo/Uma Vez por Mês - Ao Vivo - Leonardo, Eduardo Costa.mp3",Uma Vez por Mês - Ao Vivo,"Leonardo, Eduardo Costa",,Uma Vez por Mês - Ao Vivo,"Leonardo, Eduardo Costa",,ID3,ID3,UNKNOWN,HIGH,HIGH,GOOD,179,192000,44100,38f10bb3a3ca4158e5fd09503a120eb6b53ac977c4f45eae088d21964ac26009,4347664,true,uma vez por mes ao vivo,leonardo eduardo costa,UNIQUE,,0,
